""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Il18r1"	0	2.10508318456644	0.644	0.01	0
"Il18rap"	0	1.1249487320799	0.462	0.002	0
"Tmem163"	0	1.13488928749791	0.347	0.005	0
"Rgs1"	0	1.0153205638077	0.347	0.006	0
"Niban1"	0	1.14300724952292	0.52	0.014	0
"Xcl1"	0	1.50449673175922	0.447	0.003	0
"Cd44"	0	1.26974083218704	0.628	0.068	0
"Atp8b4"	0	1.77582474190144	0.656	0.055	0
"S100a4"	0	2.0155460510372	0.523	0.007	0
"S100a6"	0	3.36237248656575	0.719	0.015	0
"Chd7"	0	1.11463204694066	0.58	0.052	0
"Coro2a"	0	1.58693636575712	0.653	0.022	0
"Tnfsf8"	0	1.08714394900958	0.356	0.02	0
"Ttc39b"	0	1.13371528994296	0.559	0.021	0
"Runx3"	0	1.44169391277158	0.695	0.085	0
"Fgl2"	0	1.07562885136154	0.444	0.004	0
"Hopx"	0	1.54092053627024	0.577	0.004	0
"Lncpint"	0	1.60595036143712	0.743	0.078	0
"Gimap3"	0	1.50450207545299	0.749	0.078	0
"Chn2"	0	2.73408235024523	0.74	0.039	0
"Capg"	0	1.24352806658031	0.547	0.035	0
"Ccnd2"	0	1.83403009288259	0.888	0.11	0
"Klrb1c"	0	1.68396472605267	0.48	0.001	0
"Klre1"	0	1.57073748803532	0.369	0.001	0
"Klrd1"	0	1.97375136492481	0.523	0.008	0
"Klrk1"	0	2.55518301750844	0.517	0.003	0
"Klrc2"	0	1.40561403538789	0.444	0	0
"Klra9"	0	2.71778726229747	0.39	0.001	0
"Klra7"	0	2.00408555674293	0.242	0	0
"ENSMUSG00000121360"	0	2.89636830079931	0.32	0.001	0
"Styk1"	0	2.12368520620327	0.447	0.001	0
"Nkg7"	0	2.68029191855254	0.74	0.033	0
"Klf2"	0	1.84223676813311	0.749	0.096	0
"Maf"	0	1.22995327571513	0.384	0.012	0
"Zbtb16"	0	1.05963286579841	0.311	0.002	0
"Bcl2a1b"	0	1.09882664688546	0.523	0.027	0
"Cxcr6"	0	1.77024265966661	0.577	0.016	0
"Ust"	0	1.53305137900598	0.492	0.017	0
"Samd3"	0	1.0516485041506	0.42	0.001	0
"Itgae"	0	1.35773721360406	0.511	0.043	0
"Ccl5"	0	3.62072549400619	0.423	0.003	0
"Cd7"	0	1.57594453227764	0.586	0.028	0
"Id2"	0	2.43457891990924	0.74	0.089	0
"Ctla2a"	0	1.32953395906454	0.432	0.023	0
"Arsb"	0	1.33779034676135	0.511	0.017	0
"Itga1"	0	1.71960931888377	0.456	0.004	0
"Gzmb"	0	1.01419610836824	0.269	0	0
"Il7r"	0	2.76835170734458	0.807	0.105	0
"Sntb1"	0	1.39751843081642	0.444	0.02	0
"Gm2682"	0	3.47333169861902	0.755	0.062	0
"Ly6a"	0	1.52292483921056	0.517	0.028	0
"Ly6c2"	0	2.84116472472327	0.495	0.007	0
"Il2rb"	0	1.90176380716275	0.77	0.022	0
"Prr13"	0	1.074473344803	0.653	0.054	0
"H2-Q7"	0	2.00608431467416	0.828	0.077	0
"Crim1"	0	1.06449883287325	0.517	0.032	0
"Smad7"	0	1.09493959025338	0.64	0.062	0
"Ctsw"	0	1.74259592960702	0.731	0.05	0
"Ahnak"	0	1.79362964502149	0.692	0.017	0
"AW112010"	0	3.13779625458421	0.912	0.113	0
"Ms4a4b"	0	2.70922953073839	0.891	0.132	0
"BE692007"	0	1.25841699800597	0.447	0.029	0
"Ar"	0	1.17824019404009	0.498	0.014	0
"Sidt1"	8.47455512816333e-304	1.89775396476279	0.592	0.065	2.85558609598592e-299
"Pvt1"	1.78066478556189e-295	1.21235971152731	0.574	0.061	6.00012806142935e-291
"H2-K1"	2.90815759035702e-291	2.79548363982839	0.979	0.234	9.79932781646701e-287
"Fcer1g"	1.78887669456598e-284	1.10537569491831	0.287	0.014	6.02779891000953e-280
"Gimap4"	3.62181401645778e-281	1.49966843840419	0.761	0.108	1.22040645098561e-276
"Trgv2"	8.97704533857178e-274	1.06918038720902	0.353	0.023	3.02490519728515e-269
"Samhd1"	3.51924785912244e-267	1.12444046388747	0.619	0.074	1.1858457586099e-262
"Itgb7"	2.87922157274397e-263	1.15219363046274	0.659	0.086	9.70182501151807e-259
"Gng2"	4.31425700090006e-261	1.1462082669984	0.725	0.104	1.45373203902328e-256
"Gm8369"	7.75534302426846e-260	1.00517719993928	0.338	0.022	2.6132403854575e-255
"Myo1f"	7.46188903302423e-252	1.37525237564974	0.634	0.086	2.51435812856784e-247
"ENSMUSG00000121501"	2.46238287067916e-250	1.05057987330524	0.656	0.091	8.29724532104051e-246
"Ubash3b"	4.44580213247752e-244	1.27417647805447	0.553	0.066	1.49805748655962e-239
"Cd53"	1.92805353142244e-226	1.28739898021718	0.903	0.183	6.49676917948105e-222
"Ppp3cc"	1.66376565030644e-210	1.12150313453124	0.625	0.1	5.60622473527257e-206
"H2-D1"	4.56011686585515e-193	2.1899745608384	0.985	0.415	1.53657697911855e-188
"Nlrc5"	4.02773376608591e-191	1.04576792264214	0.64	0.109	1.35718516982031e-186
"Shisa5"	2.14661686246757e-189	1.82175863068295	0.937	0.294	7.23324017977073e-185
"Ifi203"	6.80108956143648e-185	1.41958450409505	0.873	0.225	2.29169513862164e-180
"S100a11"	2.98445106844913e-183	1.59427430731494	0.891	0.264	1.00564063202462e-178
"St3gal6"	6.3153353756356e-180	1.16070566998906	0.586	0.099	2.12801540817417e-175
"Ifi27l2a"	6.28543607276857e-179	1.77965247018284	0.637	0.115	2.1179405390801e-174
"Ms4a6b"	1.3137715709435e-175	1.49403777496853	0.852	0.231	4.42688468545123e-171
"Arid5b"	1.67681101491959e-174	1.34871717574355	0.77	0.168	5.65018239587305e-170
"Pde7a"	2.16434218025669e-167	1.56458371414376	0.897	0.301	7.29296741059295e-163
"Hcst"	3.92495793354185e-166	1.69666519512278	0.816	0.246	1.32255382528626e-161
"AU020206"	4.14006623735405e-162	1.6625531082586	0.773	0.219	1.39503671933882e-157
"B2m"	4.7036299273075e-162	2.00184722812126	0.979	0.576	1.58493514030554e-157
"Parp8"	5.71417342963721e-158	1.18169385788139	0.761	0.178	1.92544787885055e-153
"Anxa6"	4.35900651152379e-154	1.01479603219446	0.758	0.191	1.46881083412306e-149
"Chsy1"	6.95079172885065e-148	1.22222655138839	0.601	0.13	2.34213878095352e-143
"Lcp1"	2.77953788122862e-146	1.39995567851941	0.964	0.406	9.36593084458796e-142
"Fgf13"	1.01325159742757e-138	1.62559722837461	0.598	0.137	3.41425258269196e-134
"Rps21"	8.16635036994913e-136	1.51973202950259	0.982	0.862	2.75173342065806e-131
"Rpl38"	1.4102642584163e-133	1.4151653911728	0.985	0.824	4.75202644515956e-129
"Rps24"	1.66786928004415e-133	1.34828108348316	0.985	0.875	5.62005232603678e-129
"Rps18"	2.94656878071458e-133	1.49020661143127	0.988	0.843	9.92875816349585e-129
"St6galnac3"	3.48341235343515e-133	1.25236598528364	0.677	0.166	1.17377062661351e-128
"Evl"	1.93859597796833e-132	1.01807426041546	0.807	0.233	6.5322930073621e-128
"Tmsb4x"	1.90312185211526e-131	1.46902732559103	0.991	0.903	6.41275939288758e-127
"Srgn"	4.30263184065748e-129	1.40013733532617	0.906	0.404	1.44981482502794e-124
"Rpl37a"	2.03641867156109e-128	1.17571850313193	0.985	0.873	6.86191635569226e-124
"Rpl39"	1.00911445336894e-127	1.41381035785853	0.985	0.833	3.40031206207199e-123
"Rpl13"	2.47595171829168e-126	1.34868330072262	0.982	0.871	8.34296690995565e-122
"Rps15a"	5.52508352485851e-126	1.22296470429079	0.994	0.874	1.86173214453632e-121
"Rps23"	6.24774775573011e-126	1.26288413283001	0.982	0.861	2.10524108377082e-121
"Vim"	1.11167200073088e-124	1.43568813062985	0.798	0.264	3.74588997366277e-120
"Rpl23"	3.2436984504644e-124	1.28450592184775	0.982	0.866	1.09299662986848e-119
"Rps5"	1.25302005014228e-123	1.38469045477279	0.982	0.805	4.22217636095943e-119
"Sox5"	1.32091707058278e-123	1.77748345422669	0.208	0.018	4.45096216103574e-119
"Pik3cd"	1.79562766351191e-122	1.07571999039238	0.789	0.247	6.05054697496974e-118
"Rpsa"	1.1608202629226e-119	1.38700734051665	0.985	0.83	3.91149995794398e-115
"Rplp1"	2.07368395747053e-119	1.22497071665867	0.988	0.88	6.9874854630927e-115
"Rps7"	5.01947222294116e-119	1.24656968232613	0.982	0.848	1.69136136024225e-114
"Icos"	4.44633026115384e-118	1.19620893566604	0.577	0.129	1.4982354447984e-113
"Ipcef1"	1.1858235969467e-117	1.21992763889456	0.846	0.289	3.99575119227159e-113
"Rpl21"	2.55032247997546e-117	1.19737573097591	0.988	0.835	8.59356662852533e-113
"Rpl12"	4.80251514138519e-117	1.32913591796317	0.985	0.835	1.61825550204115e-112
"Rps27"	7.36230409538552e-117	1.16456751540166	0.979	0.869	2.4808019879811e-112
"Eef1a1"	8.10233652106977e-117	1.13596790102179	0.991	0.902	2.73016331413967e-112
"Dennd4a"	1.41320633943714e-116	1.42778800248731	0.677	0.204	4.76194008136738e-112
"Rpl37"	3.92434786744351e-116	1.19096718959213	0.982	0.837	1.32234825741377e-111
"Rpl30"	3.46101244163142e-114	1.11860425020847	0.976	0.855	1.16622275233212e-109
"Rpl27a"	4.20494906527962e-114	1.1201147007792	0.985	0.874	1.41689963703662e-109
"Rps12"	6.40868350635025e-114	1.40256628664516	0.979	0.846	2.15946999429978e-109
"Rps19"	2.42733104684956e-111	1.30663690230017	0.979	0.833	8.17913469546428e-107
"Rplp2"	1.44178090205923e-110	1.15640058929471	0.985	0.859	4.85822492757879e-106
"Bcl2"	7.89137818490513e-110	1.30011926889084	0.785	0.26	2.65907879318563e-105
"Rpl17"	1.02592168925217e-108	1.08110480952539	0.982	0.863	3.45694572410411e-104
"Add3"	1.76602863747155e-108	1.00073208560926	0.761	0.247	5.95081009682413e-104
"Ripor2"	6.80403996319132e-107	1.38082761645426	0.949	0.477	2.29268930599695e-102
"Rps16"	1.08930554499816e-105	1.08554784380612	0.988	0.873	3.67052396442579e-101
"Rpl9"	2.01995010737694e-105	1.02666235952634	0.982	0.852	6.80642388181733e-101
"Tmsb10"	7.81207943972936e-105	1.39326201059022	0.991	0.769	2.63235828801121e-100
"Fxyd5"	1.04619298065983e-103	1.26856191233341	0.897	0.43	3.52525186763137e-99
"Gm26740"	2.79299932508649e-103	1.4060228331901	0.785	0.289	9.41129052581144e-99
"Rps28"	7.60165843562716e-103	1.10309135331602	0.976	0.819	2.56145482646893e-98
"Ppp3ca"	2.15535164431314e-102	1.04044165675538	0.816	0.288	7.26267290067757e-98
"Cd48"	6.69671286509546e-102	1.10291480389106	0.807	0.307	2.25652436702256e-97
"S100a10"	7.11210617083162e-102	1.25567439302541	0.955	0.661	2.39649529532342e-97
"Rps3"	8.70099502020267e-102	1.0814535673097	0.976	0.841	2.93188728200749e-97
"Tagln2"	1.07610620363444e-101	1.01171595923476	0.698	0.224	3.62604746376661e-97
"Rpl3"	1.38890709309451e-100	1.28460255853582	0.973	0.728	4.68006134089125e-96
"Rpl36"	1.33244200460111e-99	1.03792647076144	0.979	0.834	4.48979657870391e-95
"Rpl32"	2.57910672806622e-99	1.06697786137301	0.982	0.865	8.69055803089192e-95
"Junb"	5.15406402255361e-99	1.01550255745314	0.701	0.223	1.73671341303966e-94
"Cblb"	3.27516511171768e-96	1.06897821531555	0.864	0.34	1.10359963604439e-91
"Rps2"	3.41341616919986e-96	1.26252883805871	0.967	0.798	1.15018471237358e-91
"Rpl14"	1.03013202645871e-95	1.13375043255276	0.976	0.782	3.47113287635528e-91
"Rpl18a"	1.83059655318677e-95	1.0075018766025	0.988	0.855	6.16837814561816e-91
"Inpp4b"	5.17589619435979e-94	1.85113218232458	0.87	0.444	1.74406998165147e-89
"Rpl36a"	2.68009455336815e-93	1.17074472575595	0.958	0.728	9.03084660702932e-89
"Rps20"	4.33532120317139e-93	1.09233743476434	0.988	0.857	1.46082983262063e-88
"Eef1b2"	1.12717961025792e-92	1.13474627599102	0.97	0.719	3.79814441472507e-88
"Ndfip1"	1.12772668514875e-91	1.01014187150799	0.94	0.471	3.79998783827722e-87
"Rpl10"	2.52249616919617e-91	1.11946342232528	0.961	0.781	8.49980309172342e-87
"Atp1b3"	4.5143161001154e-91	1.02893975984105	0.846	0.367	1.52114395309488e-86
"Stat4"	4.51532779916173e-91	1.0617830102385	0.779	0.283	1.52148485520554e-86
"Rps6"	5.72136851191929e-90	1.03081032424406	0.979	0.802	1.92787233377632e-85
"Mndal"	1.21839753834233e-88	1.03238431047371	0.888	0.382	4.10551234519832e-84
"Rpl22l1"	2.58516827396344e-82	1.08973849659591	0.931	0.544	8.71098301594722e-78
"Pitpnc1"	5.13914940957543e-80	1.03026444799195	0.943	0.536	1.73168778505054e-75
"Ltb"	1.09658231418138e-78	1.25270926974478	0.891	0.459	3.69504376586556e-74
"Prkch"	2.7979160911168e-77	1.12957498876318	0.94	0.559	9.42785806062716e-73
"Kcnq5"	1.2658098730869e-76	1.12161194622585	0.68	0.239	4.26527294835363e-72
"Pde3b"	5.77872858071159e-76	1.0564971431508	0.773	0.32	1.94720038255658e-71
"Cd52"	1.87948010239858e-70	1.25522465933872	0.934	0.73	6.33309615304224e-66
"Hdac9"	3.52336180468898e-58	1.72394445778464	0.257	0.054	1.187231993708e-53
"Itgb1"	1.58544429803553e-39	1.09889907625973	0.764	0.46	5.34231310666053e-35
"Ikzf2"	6.93983196220454e-22	1.53514183245547	0.592	0.395	2.33844577798444e-17
